Section Name,My GSTIN,GSTIN of supplier,Trade/Legal name,Taxpayer Type,2B Return Period,Invoice number,Invoice type,Invoice Date,Invoice Value(?),Place of supply,Supply Attract Reverse Charge,Original Invoice number,Original Invoice Date,Taxable Value (?),Integrated Tax(?),Central Tax(?),State/UT Tax(?),Cess(?),GSTR-1/5 Period,GSTR-1/5 Filing Date,ITC Availability,Reason,Applicable % of Tax Rate,Source,IRN,IRN Date
B2B,37AAACT7391N1ZN,37AANCA9069P1ZM,ANDHRA PRADESH STATE FIBERNET LIMITED,Regular,Nov 2021,'ILL2122100214',INVOICE,01-Oct-2021,"27,582.50",ANDHRAPRADESH,NO,,,"23,375.00",0.00,"2,103.75","2,103.75",0.00,Oct 2021,6th Dec 2021,YES,,,E-Invoice,3e7720bde94a4ce962de40472c9f0c756aa44cc147d9a4eaca40c1dd09024918,04-10-2021
B2B,37AAACT7391N1ZN,37AANCA9069P1ZM,ANDHRA PRADESH STATE FIBERNET LIMITED,Regular,Nov 2021,'ILL2122100213',INVOICE,01-Oct-2021,"27,582.50",ANDHRAPRADESH,NO,,,"23,375.00",0.00,"2,103.75","2,103.75",0.00,Oct 2021,6th Dec 2021,YES,,,E-Invoice,fd1285630e1fa9a78963b2087f0c16e02e9abc2e169c3091d519ae3e02dc0e86,04-10-2021
B2B,37AAACT7391N1ZN,37AANCA9069P1ZM,ANDHRA PRADESH STATE FIBERNET LIMITED,Regular,Nov 2021,'ILL2122100212',INVOICE,01-Oct-2021,"27,582.50",ANDHRAPRADESH,NO,,,"23,375.00",0.00,"2,103.75","2,103.75",0.00,Oct 2021,6th Dec 2021,YES,,,E-Invoice,7b637eb891c7990fefa9c6e55337ffe5b82dcce4cad57b6c6addd0e9e6ba6ce5,04-10-2021
B2B,37AAACT7391N1ZN,37AANCA9069P1ZM,ANDHRA PRADESH STATE FIBERNET LIMITED,Regular,Nov 2021,'ILL2122100211',INVOICE,01-Oct-2021,"27,582.50",ANDHRAPRADESH,NO,,,"23,375.00",0.00,"2,103.75","2,103.75",0.00,Oct 2021,6th Dec 2021,YES,,,E-Invoice,dc5372ad46c00573a9d6363a9cc92bd33ab4bd6ab6ade079e99655794fb74f3f,04-10-2021
B2B,37AAACT7391N1ZN,37AANCA9069P1ZM,ANDHRA PRADESH STATE FIBERNET LIMITED,Regular,Nov 2021,'ILL2122100210',INVOICE,01-Oct-2021,"27,582.50",ANDHRAPRADESH,NO,,,"23,375.00",0.00,"2,103.75","2,103.75",0.00,Oct 2021,6th Dec 2021,YES,,,E-Invoice,e794bd3d28265276dc75ea16b38e5299a1d4f52f77be4c171d9222eb4508351e,04-10-2021
B2B,37AAACT7391N1ZN,37AANCA9069P1ZM,ANDHRA PRADESH STATE FIBERNET LIMITED,Regular,Nov 2021,'ILL2122100209',INVOICE,01-Oct-2021,"27,582.50",ANDHRAPRADESH,NO,,,"23,375.00",0.00,"2,103.75","2,103.75",0.00,Oct 2021,6th Dec 2021,YES,,,E-Invoice,803bf3616f929c94baa859af089189f3b7e5f98a69db540fd64261c3dcbe245f,04-10-2021
B2B,37AAACT7391N1ZN,37AANCA9069P1ZM,ANDHRA PRADESH STATE FIBERNET LIMITED,Regular,Nov 2021,'ILL2122100208',INVOICE,01-Oct-2021,"27,582.50",ANDHRAPRADESH,NO,,,"23,375.00",0.00,"2,103.75","2,103.75",0.00,Oct 2021,6th Dec 2021,YES,,,E-Invoice,a715ee8e3768645e2954346c0c5d9c5cd635f10b13c439ccfef0353c8b5979cc,04-10-2021
B2B,37AAACT7391N1ZN,37AANCA9069P1ZM,ANDHRA PRADESH STATE FIBERNET LIMITED,Regular,Nov 2021,'ILL2122100207',INVOICE,01-Oct-2021,"27,582.50",ANDHRAPRADESH,NO,,,"23,375.00",0.00,"2,103.75","2,103.75",0.00,Oct 2021,6th Dec 2021,YES,,,E-Invoice,ea484cb96f8516d5feecfc8f2200b7c4a4cd892074af43d39184beec1b63e4db,04-10-2021
B2B,37AAACT7391N1ZN,37AANCA9069P1ZM,ANDHRA PRADESH STATE FIBERNET LIMITED,Regular,Nov 2021,'ILL2122100206',INVOICE,01-Oct-2021,"27,582.50",ANDHRAPRADESH,NO,,,"23,375.00",0.00,"2,103.75","2,103.75",0.00,Oct 2021,6th Dec 2021,YES,,,E-Invoice,230795fe8667f1c2debd3cabc6c7af8c4f7ecdbe9258297b93677b520d9c9232,04-10-2021
B2B,37AAACT7391N1ZN,37AANCA9069P1ZM,ANDHRA PRADESH STATE FIBERNET LIMITED,Regular,Nov 2021,'ILL2122100205',INVOICE,01-Oct-2021,"27,582.50",ANDHRAPRADESH,NO,,,"23,375.00",0.00,"2,103.75","2,103.75",0.00,Oct 2021,6th Dec 2021,YES,,,E-Invoice,c2a3d16a078b2947a795d7dc5695ac3ca822771b2b9eaaf0ece80b0071e3e279,04-10-2021
B2B,37AAACT7391N1ZN,37AANCA9069P1ZM,ANDHRA PRADESH STATE FIBERNET LIMITED,Regular,Nov 2021,'ILL2122100204',INVOICE,01-Oct-2021,"27,582.50",ANDHRAPRADESH,NO,,,"23,375.00",0.00,"2,103.75","2,103.75",0.00,Oct 2021,6th Dec 2021,YES,,,E-Invoice,a44b894007a697457d0d59d5bd2e160a28c3b6d160a3a7ec267e1e368359b236,04-10-2021
B2B,37AAACT7391N1ZN,37AANCA9069P1ZM,ANDHRA PRADESH STATE FIBERNET LIMITED,Regular,Nov 2021,'ILL2122100203',INVOICE,01-Oct-2021,"27,582.50",ANDHRAPRADESH,NO,,,"23,375.00",0.00,"2,103.75","2,103.75",0.00,Oct 2021,6th Dec 2021,YES,,,E-Invoice,7ff5506f7055d66d594caad4c921a80d67d73f0195388e79beab676d91e73c0a,04-10-2021
B2B,37AAACT7391N1ZN,37AANCA9069P1ZM,ANDHRA PRADESH STATE FIBERNET LIMITED,Regular,Nov 2021,'ILL2122100202',INVOICE,01-Oct-2021,"27,582.50",ANDHRAPRADESH,NO,,,"23,375.00",0.00,"2,103.75","2,103.75",0.00,Oct 2021,6th Dec 2021,YES,,,E-Invoice,947eb695bba9c717488429eff7832af1a8f8441c760f7575147649ba7d3ec42d,04-10-2021
B2B,37AAACT7391N1ZN,37AANCA9069P1ZM,ANDHRA PRADESH STATE FIBERNET LIMITED,Regular,Nov 2021,'ILL2122100201',INVOICE,01-Oct-2021,"27,582.50",ANDHRAPRADESH,NO,,,"23,375.00",0.00,"2,103.75","2,103.75",0.00,Oct 2021,6th Dec 2021,YES,,,E-Invoice,d4f7287792689843b6f6c6d2561f96ab49e4451966a46bd7a6b01bf04d6725c4,04-10-2021
B2B,37AAACT7391N1ZN,37AANCA9069P1ZM,ANDHRA PRADESH STATE FIBERNET LIMITED,Regular,Nov 2021,'ILL2122100200',INVOICE,01-Oct-2021,"27,582.50",ANDHRAPRADESH,NO,,,"23,375.00",0.00,"2,103.75","2,103.75",0.00,Oct 2021,6th Dec 2021,YES,,,E-Invoice,31ca792afb8364942a3ebca576e207100efcb66b1ee601a29d52fa9ddc9eca59,04-10-2021
B2B,37AAACT7391N1ZN,37AANCA9069P1ZM,ANDHRA PRADESH STATE FIBERNET LIMITED,Regular,Nov 2021,'ILL2122100199',INVOICE,01-Oct-2021,"27,582.50",ANDHRAPRADESH,NO,,,"23,375.00",0.00,"2,103.75","2,103.75",0.00,Oct 2021,6th Dec 2021,YES,,,E-Invoice,0e1b65ca7e96de7766008df4df4b4b5cc1b877a014f07355db92f922990329b5,04-10-2021
B2B,37AAACT7391N1ZN,37AANCA9069P1ZM,ANDHRA PRADESH STATE FIBERNET LIMITED,Regular,Nov 2021,'ILL2122100198',INVOICE,01-Oct-2021,"27,582.50",ANDHRAPRADESH,NO,,,"23,375.00",0.00,"2,103.75","2,103.75",0.00,Oct 2021,6th Dec 2021,YES,,,E-Invoice,118999c62f63e177651c7264d433890a89e6f6204e0dac10aed60918e0a24544,04-10-2021
B2B,37AAACT7391N1ZN,37AANCA9069P1ZM,ANDHRA PRADESH STATE FIBERNET LIMITED,Regular,Nov 2021,'ILL2122100197',INVOICE,01-Oct-2021,"27,582.50",ANDHRAPRADESH,NO,,,"23,375.00",0.00,"2,103.75","2,103.75",0.00,Oct 2021,6th Dec 2021,YES,,,E-Invoice,62d01a3e2bccd1a4015a2538c558b2643b4281ee1e773b31d5aeee16e0d942c8,04-10-2021
B2B,37AAACT7391N1ZN,37AANCA9069P1ZM,ANDHRA PRADESH STATE FIBERNET LIMITED,Regular,Nov 2021,'ILL2122100196',INVOICE,01-Oct-2021,"27,582.50",ANDHRAPRADESH,NO,,,"23,375.00",0.00,"2,103.75","2,103.75",0.00,Oct 2021,6th Dec 2021,YES,,,E-Invoice,0de8d1b50439f7859a3f84da5988f890370656081332269113cc888935e0880f,04-10-2021
B2B,37AAACT7391N1ZN,37AANCA9069P1ZM,ANDHRA PRADESH STATE FIBERNET LIMITED,Regular,Nov 2021,'ILL2122100195',INVOICE,01-Oct-2021,"27,582.50",ANDHRAPRADESH,NO,,,"23,375.00",0.00,"2,103.75","2,103.75",0.00,Oct 2021,6th Dec 2021,YES,,,E-Invoice,1df07e72250706f5eb942e1f91161bfa443bff2f4ea3b481225dd4fb9c5a987a,04-10-2021
B2B,37AAACT7391N1ZN,37AANCA9069P1ZM,ANDHRA PRADESH STATE FIBERNET LIMITED,Regular,Nov 2021,'ILL2122100194',INVOICE,01-Oct-2021,"27,582.50",ANDHRAPRADESH,NO,,,"23,375.00",0.00,"2,103.75","2,103.75",0.00,Oct 2021,6th Dec 2021,YES,,,E-Invoice,4d61dea39ade65e1abe029d50090835327ecb9ac333d434d2170fce24d890334,04-10-2021
B2B,37AAACT7391N1ZN,37AANCA9069P1ZM,ANDHRA PRADESH STATE FIBERNET LIMITED,Regular,Nov 2021,'ILL2122100193',INVOICE,01-Oct-2021,"27,582.50",ANDHRAPRADESH,NO,,,"23,375.00",0.00,"2,103.75","2,103.75",0.00,Oct 2021,6th Dec 2021,YES,,,E-Invoice,09d194c4d8fd93b37478e3fedcab753bf60242a7170810114f4865119f27193a,04-10-2021
B2B,37AAACT7391N1ZN,37AANCA9069P1ZM,ANDHRA PRADESH STATE FIBERNET LIMITED,Regular,Nov 2021,'ILL2122100192',INVOICE,01-Oct-2021,"27,582.50",ANDHRAPRADESH,NO,,,"23,375.00",0.00,"2,103.75","2,103.75",0.00,Oct 2021,6th Dec 2021,YES,,,E-Invoice,32f8c354211f2ba3d842762692d272019b026303ba4da131cb7e4175b94c05cf,04-10-2021
B2B,37AAACT7391N1ZN,37AANCA9069P1ZM,ANDHRA PRADESH STATE FIBERNET LIMITED,Regular,Nov 2021,'ILL2122100191',INVOICE,01-Oct-2021,"27,582.50",ANDHRAPRADESH,NO,,,"23,375.00",0.00,"2,103.75","2,103.75",0.00,Oct 2021,6th Dec 2021,YES,,,E-Invoice,941289f028582ec67b18ec11710b76df0651a579174873bf1111878369acdf47,04-10-2021
B2B,37AAACT7391N1ZN,37AANCA9069P1ZM,ANDHRA PRADESH STATE FIBERNET LIMITED,Regular,Nov 2021,'ILL2122100190',INVOICE,01-Oct-2021,"27,582.50",ANDHRAPRADESH,NO,,,"23,375.00",0.00,"2,103.75","2,103.75",0.00,Oct 2021,6th Dec 2021,YES,,,E-Invoice,4a398e819f1f08a98ece246f1922b48841a9310e2eeb4fdd6f4760deef125f08,04-10-2021
B2B,37AAACT7391N1ZN,37AANCA9069P1ZM,ANDHRA PRADESH STATE FIBERNET LIMITED,Regular,Nov 2021,'ILL2122100189',INVOICE,01-Oct-2021,"27,582.50",ANDHRAPRADESH,NO,,,"23,375.00",0.00,"2,103.75","2,103.75",0.00,Oct 2021,6th Dec 2021,YES,,,E-Invoice,a1ab24fd1252ea9d0148f817a7be91fa1ae21d5c2e3f82cf09129d774331a648,04-10-2021
B2B,37AAACT7391N1ZN,37AANCA9069P1ZM,ANDHRA PRADESH STATE FIBERNET LIMITED,Regular,Nov 2021,'ILL2122100188',INVOICE,01-Oct-2021,"27,582.50",ANDHRAPRADESH,NO,,,"23,375.00",0.00,"2,103.75","2,103.75",0.00,Oct 2021,6th Dec 2021,YES,,,E-Invoice,ffcd82293499bd8ea3304743f935a9e5be0bb73b95e99c6c90982dac68638dc1,04-10-2021
B2B,37AAACT7391N1ZN,37AANCA9069P1ZM,ANDHRA PRADESH STATE FIBERNET LIMITED,Regular,Nov 2021,'ILL2122100187',INVOICE,01-Oct-2021,"27,582.50",ANDHRAPRADESH,NO,,,"23,375.00",0.00,"2,103.75","2,103.75",0.00,Oct 2021,6th Dec 2021,YES,,,E-Invoice,f0145d4bb28fe37345367ba2ba014144bdada1c42ff8407bb5ab16523282f104,04-10-2021
B2B,37AAACT7391N1ZN,37AANCA9069P1ZM,ANDHRA PRADESH STATE FIBERNET LIMITED,Regular,Nov 2021,'ILL2122100186',INVOICE,01-Oct-2021,"27,582.50",ANDHRAPRADESH,NO,,,"23,375.00",0.00,"2,103.75","2,103.75",0.00,Oct 2021,6th Dec 2021,YES,,,E-Invoice,1123293a1784b1e4c9edd5dd5e2d8f4a9b11de29350290980bc44ea9f84133fb,04-10-2021
B2B,37AAACT7391N1ZN,37AANCA9069P1ZM,ANDHRA PRADESH STATE FIBERNET LIMITED,Regular,Nov 2021,'ILL2122100185',INVOICE,01-Oct-2021,"27,582.50",ANDHRAPRADESH,NO,,,"23,375.00",0.00,"2,103.75","2,103.75",0.00,Oct 2021,6th Dec 2021,YES,,,E-Invoice,55360f254c001df30e6d5b605f36a64c6950482f49672353161e1d88000438a4,04-10-2021
B2B,37AAACT7391N1ZN,37AANCA9069P1ZM,ANDHRA PRADESH STATE FIBERNET LIMITED,Regular,Nov 2021,'ILL2122100184',INVOICE,01-Oct-2021,"27,582.50",ANDHRAPRADESH,NO,,,"23,375.00",0.00,"2,103.75","2,103.75",0.00,Oct 2021,6th Dec 2021,YES,,,E-Invoice,b91983c1faf51e33d8143dd1ca5f75c6b12cae763c3c56c837268803e690e7ca,04-10-2021
B2B,37AAACT7391N1ZN,37AANCA9069P1ZM,ANDHRA PRADESH STATE FIBERNET LIMITED,Regular,Nov 2021,'ILL2122100183',INVOICE,01-Oct-2021,"27,582.50",ANDHRAPRADESH,NO,,,"23,375.00",0.00,"2,103.75","2,103.75",0.00,Oct 2021,6th Dec 2021,YES,,,E-Invoice,22c11dee5194699e2b8b3147240f885c16d74d0d5cb937009f5fea2879f66012,04-10-2021
B2B,37AAACT7391N1ZN,37AANCA9069P1ZM,ANDHRA PRADESH STATE FIBERNET LIMITED,Regular,Nov 2021,'ILL2122100182',INVOICE,01-Oct-2021,"27,582.50",ANDHRAPRADESH,NO,,,"23,375.00",0.00,"2,103.75","2,103.75",0.00,Oct 2021,6th Dec 2021,YES,,,E-Invoice,0e0046d5c8c4f6f377b267793d95dd1df2c1afc400fcc9e856170b1a67d65d98,04-10-2021
B2B,37AAACT7391N1ZN,37AANCA9069P1ZM,ANDHRA PRADESH STATE FIBERNET LIMITED,Regular,Nov 2021,'ILL2122100181',INVOICE,01-Oct-2021,"27,582.50",ANDHRAPRADESH,NO,,,"23,375.00",0.00,"2,103.75","2,103.75",0.00,Oct 2021,6th Dec 2021,YES,,,E-Invoice,823cd1607ba0af4ed42c973351a1dc29fee99d684570bdac8af72a578d85ded0,04-10-2021
B2B,37AAACT7391N1ZN,37AANCA9069P1ZM,ANDHRA PRADESH STATE FIBERNET LIMITED,Regular,Nov 2021,'ILL2122100180',INVOICE,01-Oct-2021,"27,582.50",ANDHRAPRADESH,NO,,,"23,375.00",0.00,"2,103.75","2,103.75",0.00,Oct 2021,6th Dec 2021,YES,,,E-Invoice,f7473094cdbf0f4730dcb73f9cc68df8006547c0dae38eaa439951718aa861db,04-10-2021
B2B,37AAACT7391N1ZN,37AANCA9069P1ZM,ANDHRA PRADESH STATE FIBERNET LIMITED,Regular,Nov 2021,'ILL2122100179',INVOICE,01-Oct-2021,"27,582.50",ANDHRAPRADESH,NO,,,"23,375.00",0.00,"2,103.75","2,103.75",0.00,Oct 2021,6th Dec 2021,YES,,,E-Invoice,8b69f844139acfeafae9f7d0c0c2326ef1c4ae03732ea517235cad052173d81c,04-10-2021
B2B,37AAACT7391N1ZN,37AANCA9069P1ZM,ANDHRA PRADESH STATE FIBERNET LIMITED,Regular,Nov 2021,'ILL2122100178',INVOICE,01-Oct-2021,"27,582.50",ANDHRAPRADESH,NO,,,"23,375.00",0.00,"2,103.75","2,103.75",0.00,Oct 2021,6th Dec 2021,YES,,,E-Invoice,877edfaa290952818f36ede99895ac6d713c1d37c626560061263a8dc2465860,04-10-2021
B2B,37AAACT7391N1ZN,37AANCA9069P1ZM,ANDHRA PRADESH STATE FIBERNET LIMITED,Regular,Nov 2021,'ILL2122100177',INVOICE,01-Oct-2021,"27,582.50",ANDHRAPRADESH,NO,,,"23,375.00",0.00,"2,103.75","2,103.75",0.00,Oct 2021,6th Dec 2021,YES,,,E-Invoice,1e0635659010cbadfbaa5bd6b58129ecec0856f3e651a41f4ab722bd99275657,04-10-2021
B2B,37AAACT7391N1ZN,37AANCA9069P1ZM,ANDHRA PRADESH STATE FIBERNET LIMITED,Regular,Nov 2021,'ILL2122100176',INVOICE,01-Oct-2021,"27,582.50",ANDHRAPRADESH,NO,,,"23,375.00",0.00,"2,103.75","2,103.75",0.00,Oct 2021,6th Dec 2021,YES,,,E-Invoice,502b5ac43dece800c788125f711567009684f0e8a852e8d64e6e848c228aad46,04-10-2021
B2B,37AAACT7391N1ZN,37AANCA9069P1ZM,ANDHRA PRADESH STATE FIBERNET LIMITED,Regular,Nov 2021,'ILL2122100175',INVOICE,01-Oct-2021,"27,582.50",ANDHRAPRADESH,NO,,,"23,375.00",0.00,"2,103.75","2,103.75",0.00,Oct 2021,6th Dec 2021,YES,,,E-Invoice,c7a572cd4a8e3e8af034a093e2e5bf0e92f251e57f83840000ff9b0c7035d9be,04-10-2021
B2B,37AAACT7391N1ZN,37AANCA9069P1ZM,ANDHRA PRADESH STATE FIBERNET LIMITED,Regular,Nov 2021,'ILL2122100174',INVOICE,01-Oct-2021,"27,582.50",ANDHRAPRADESH,NO,,,"23,375.00",0.00,"2,103.75","2,103.75",0.00,Oct 2021,6th Dec 2021,YES,,,E-Invoice,6273d3b172dde38a14786b889b59e58bac9d99835dfb921c7a476cadcab6e6da,04-10-2021
B2B,37AAACT7391N1ZN,37AANCA9069P1ZM,ANDHRA PRADESH STATE FIBERNET LIMITED,Regular,Nov 2021,'ILL2122100173',INVOICE,01-Oct-2021,"27,582.50",ANDHRAPRADESH,NO,,,"23,375.00",0.00,"2,103.75","2,103.75",0.00,Oct 2021,6th Dec 2021,YES,,,E-Invoice,4a5ec95c64f5f265a61fcbaaddd81f6852385a21f02f721cda64a9b9bba48000,04-10-2021
B2B,37AAACT7391N1ZN,37AANCA9069P1ZM,ANDHRA PRADESH STATE FIBERNET LIMITED,Regular,Nov 2021,'ILL2122100172',INVOICE,01-Oct-2021,"27,582.50",ANDHRAPRADESH,NO,,,"23,375.00",0.00,"2,103.75","2,103.75",0.00,Oct 2021,6th Dec 2021,YES,,,E-Invoice,45448dff3ec10cf13d41d40912cd599db02e8e43f3b2c77cc38f95b96f946b1c,04-10-2021
B2B,37AAACT7391N1ZN,37AANCA9069P1ZM,ANDHRA PRADESH STATE FIBERNET LIMITED,Regular,Nov 2021,'ILL2122100171',INVOICE,01-Oct-2021,"27,582.50",ANDHRAPRADESH,NO,,,"23,375.00",0.00,"2,103.75","2,103.75",0.00,Oct 2021,6th Dec 2021,YES,,,E-Invoice,145605b31d5f6ba0b92873b57456c263c9b581d6f8db7e3e0ace85c8ab1ab120,04-10-2021
B2B,37AAACT7391N1ZN,37AANCA9069P1ZM,ANDHRA PRADESH STATE FIBERNET LIMITED,Regular,Nov 2021,'ILL2122100170',INVOICE,01-Oct-2021,"169,625.00",ANDHRAPRADESH,NO,,,"143,750.00",0.00,"12,937.50","12,937.50",0.00,Oct 2021,6th Dec 2021,YES,,,E-Invoice,65829cb66d3397f4bf7308936eaf41b9625a13b612861457ffb3157b4e649051,04-10-2021
B2B,37AAACT7391N1ZN,37AANCA9069P1ZM,ANDHRA PRADESH STATE FIBERNET LIMITED,Regular,Nov 2021,'ILL2122100169',INVOICE,01-Oct-2021,"678,500.00",ANDHRAPRADESH,NO,,,"575,000.00",0.00,"51,750.00","51,750.00",0.00,Oct 2021,6th Dec 2021,YES,,,E-Invoice,5dacf4ee0ab2ce964d3a5de93aa5dc27fc6bcdaaf22b88184d6b2d886f4428e8,04-10-2021
B2B,37AAACT7391N1ZN,37AANCA9069P1ZM,ANDHRA PRADESH STATE FIBERNET LIMITED,Regular,Nov 2021,'ILL2122100168',INVOICE,01-Oct-2021,"1,180,000.00",ANDHRAPRADESH,NO,,,"1,000,000.00",0.00,"90,000.00","90,000.00",0.00,Oct 2021,6th Dec 2021,YES,,,E-Invoice,271a2245cb063e4524d79d31313f03f456e2d7b2181ac0cb53e9b82bc28b9d0c,04-10-2021
B2B,37AAACT7391N1ZN,37ABQFA3365B1ZH,AADYA MEDICAL SERVICES,Regular,Nov 2021,'AMS/MGP06/21-22',INVOICE,12-Oct-2021,"1,410,474.00",ANDHRAPRADESH,NO,,,"1,410,474.00",0.00,0.00,0.00,0.00,Oct 2021,22nd Nov 2021,YES,,,,,
B2B,37AAACT7391N1ZN,37AAKCS5978G1ZO,SAI PAVANI CONSTRUCTIONS INDIA PRIVATE LIMITED,Regular,Nov 2021,'SP/2021/02',INVOICE,01-Mar-2021,"136,998.00",ANDHRAPRADESH,NO,,,"116,100.00",0.00,"10,449.00","10,449.00",0.00,Mar 2021,23rd Nov 2021,NO,C,,,,
B2B,37AAACT7391N1ZN,37AAKCS5978G1ZO,SAI PAVANI CONSTRUCTIONS INDIA PRIVATE LIMITED,Regular,Nov 2021,'SP/20-21/01',INVOICE,01-Mar-2021,"2,027,676.60",ANDHRAPRADESH,NO,,,"1,718,370.00",0.00,"154,653.30","154,653.30",0.00,Mar 2021,23rd Nov 2021,NO,C,,,,
B2B,37AAACT7391N1ZN,37AAACT2438A1ZS,TATA TELESERVICES LIMITED,Regular,Nov 2021,'5531999363',INVOICE,03-Nov-2021,"94,400.00",ANDHRAPRADESH,NO,,,"80,000.00",0.00,"7,200.00","7,200.00",0.00,Nov 2021,11th Dec 2021,YES,,,,,
B2B,37AAACT7391N1ZN,37ABRFM0911C1ZG,MANGAMPET BARYTES PROJECTS,Regular,Nov 2021,'APMBPMIN2122004',INVOICE,12-Nov-2021,"191,104,273.00",ANDHRAPRADESH,NO,,,"161,952,774.00",0.00,"14,575,750.00","14,575,750.00",0.00,Nov 2021,9th Dec 2021,YES,,,,,
B2B,37AAACT7391N1ZN,37AAIFS4136K1ZV,SRI KRISHNA EXPLOSIVES AND ACCOSSORIES COMPANY,Regular,Nov 2021,'203',INVOICE,28-Nov-2021,"57,822.00",ANDHRAPRADESH,NO,,,"49,000.00",0.00,"4,411.00","4,411.00",0.00,Nov 2021,11th Dec 2021,YES,,,E-Invoice,047df57dab17a0bda16c3c84f094b6b7afa283ba8afec8283d24f149b7253715,28-11-2021
B2B,37AAACT7391N1ZN,37AAIFS4136K1ZV,SRI KRISHNA EXPLOSIVES AND ACCOSSORIES COMPANY,Regular,Nov 2021,'202',INVOICE,28-Nov-2021,"113,872.00",ANDHRAPRADESH,NO,,,"96,500.00",0.00,"8,686.00","8,686.00",0.00,Nov 2021,11th Dec 2021,YES,,,E-Invoice,d1dcbfb38d5ed0900c339e4ddfa29c0957339c9b0bee51cb4a7cdf904c4732e8,28-11-2021
B2B,37AAACT7391N1ZN,37AAIFS4136K1ZV,SRI KRISHNA EXPLOSIVES AND ACCOSSORIES COMPANY,Regular,Nov 2021,'198',INVOICE,26-Nov-2021,"57,822.00",ANDHRAPRADESH,NO,,,"49,000.00",0.00,"4,411.00","4,411.00",0.00,Nov 2021,11th Dec 2021,YES,,,E-Invoice,45d56ce8435eacc4d40f56308d52662b5121abff419027a33b75530b0c4f74d8,26-11-2021
B2B,37AAACT7391N1ZN,37AAIFS4136K1ZV,SRI KRISHNA EXPLOSIVES AND ACCOSSORIES COMPANY,Regular,Nov 2021,'197',INVOICE,26-Nov-2021,"113,872.00",ANDHRAPRADESH,NO,,,"96,500.00",0.00,"8,686.00","8,686.00",0.00,Nov 2021,11th Dec 2021,YES,,,E-Invoice,dc8c45b957012581ed891e717060648b4111722749306e8bf9af2fa7964ab313,26-11-2021
B2B,37AAACT7391N1ZN,37AAIFS4136K1ZV,SRI KRISHNA EXPLOSIVES AND ACCOSSORIES COMPANY,Regular,Nov 2021,'196',INVOICE,25-Nov-2021,"57,822.00",ANDHRAPRADESH,NO,,,"49,000.00",0.00,"4,411.00","4,411.00",0.00,Nov 2021,11th Dec 2021,YES,,,E-Invoice,5502a8a5a153f57271c97ed0292e0b40f25e988c74a17dbe8d5ab0942204fe58,25-11-2021
B2B,37AAACT7391N1ZN,37AAIFS4136K1ZV,SRI KRISHNA EXPLOSIVES AND ACCOSSORIES COMPANY,Regular,Nov 2021,'195',INVOICE,25-Nov-2021,"113,872.00",ANDHRAPRADESH,NO,,,"96,500.00",0.00,"8,686.00","8,686.00",0.00,Nov 2021,11th Dec 2021,YES,,,E-Invoice,52569ce4fedfdf3bdde2595f0b18bf535e51eab385d2e7a975c1c658e9811169,25-11-2021
B2B,37AAACT7391N1ZN,37AAIFS4136K1ZV,SRI KRISHNA EXPLOSIVES AND ACCOSSORIES COMPANY,Regular,Nov 2021,'191',INVOICE,23-Nov-2021,"57,822.00",ANDHRAPRADESH,NO,,,"49,000.00",0.00,"4,411.00","4,411.00",0.00,Nov 2021,11th Dec 2021,YES,,,E-Invoice,6f2a2a7a5ca439827d719787902cc642b5f624361b675c0c6bde90b2aeb7eadb,23-11-2021
B2B,37AAACT7391N1ZN,37AAIFS4136K1ZV,SRI KRISHNA EXPLOSIVES AND ACCOSSORIES COMPANY,Regular,Nov 2021,'190',INVOICE,23-Nov-2021,"113,872.00",ANDHRAPRADESH,NO,,,"96,500.00",0.00,"8,686.00","8,686.00",0.00,Nov 2021,11th Dec 2021,YES,,,E-Invoice,b4f109a7b936702e7affb1f0bc4cc83fbfc29746cec73946a42691d3a2679c4e,23-11-2021
B2B,37AAACT7391N1ZN,37AAIFS4136K1ZV,SRI KRISHNA EXPLOSIVES AND ACCOSSORIES COMPANY,Regular,Nov 2021,'189',INVOICE,22-Nov-2021,"57,822.00",ANDHRAPRADESH,NO,,,"49,000.00",0.00,"4,411.00","4,411.00",0.00,Nov 2021,11th Dec 2021,YES,,,E-Invoice,b2622851b997d7a864d430268e73690cbc92f76ddb0bca036f1f09823d9f852e,22-11-2021
B2B,37AAACT7391N1ZN,37AAIFS4136K1ZV,SRI KRISHNA EXPLOSIVES AND ACCOSSORIES COMPANY,Regular,Nov 2021,'188',INVOICE,22-Nov-2021,"113,872.00",ANDHRAPRADESH,NO,,,"96,500.00",0.00,"8,686.00","8,686.00",0.00,Nov 2021,11th Dec 2021,YES,,,E-Invoice,8a2ec8652c318a5cf514888eee1af4055894578745820b7133d81dccc1850f3a,22-11-2021
B2B,37AAACT7391N1ZN,37AAIFS4136K1ZV,SRI KRISHNA EXPLOSIVES AND ACCOSSORIES COMPANY,Regular,Nov 2021,'187',INVOICE,21-Nov-2021,"57,822.00",ANDHRAPRADESH,NO,,,"49,000.00",0.00,"4,411.00","4,411.00",0.00,Nov 2021,11th Dec 2021,YES,,,E-Invoice,6714b90278094eacc4cbb27046e51d92a1d16e1e9058ec9e5269806f86b170c5,21-11-2021
